"LandNode1","LandNode2","LandNode3","LandLeaf","year.fillout","allocation","AgProductionTechnology","AgSupplySector","AgSupplySubsector","calOutputValue","harvests.per.year","Root.logit.exponent","LandNode1.logit.exponent","LandNode2.logit.exponent","LandNode3.logit.exponent","UnmanagedLandLeaf","unManagedLandValue","region","subregion","LandAllocatorRoot","share.weight.year","subs.share.weight","tech.share.weight"
"water_South Dakota","NA","NA","",2010,603.45252,"","",NA,0,1,0,0,0,0,"water_South Dakota",12872995,"USA","PCHES","root",2010,0,0
"water_Tennessee","NA","NA","",2010,244.54494,"","",NA,0,1,0,0,0,0,"water_Tennessee",12872995,"USA","PCHES","root",2010,0,0
"water_Texas","NA","NA","",2010,1618.80048,"","",NA,0,1,0,0,0,0,"water_Texas",12872995,"USA","PCHES","root",2010,0,0
"water_Utah","NA","NA","",2010,609.89337,"","",NA,0,1,0,0,0,0,"water_Utah",12872995,"USA","PCHES","root",2010,0,0
"water_Vermont","NA","NA","",2010,97.85808,"","",NA,0,1,0,0,0,0,"water_Vermont",12872995,"USA","PCHES","root",2010,0,0
"water_Virginia","NA","NA","",2010,832.94973,"","",NA,0,1,0,0,0,0,"water_Virginia",12872995,"USA","PCHES","root",2010,0,0
"water_Washington","NA","NA","",2010,1160.63604,"","",NA,0,1,0,0,0,0,"water_Washington",12872995,"USA","PCHES","root",2010,0,0
"water_West Virginia","NA","NA","",2010,53.06616,"","",NA,0,1,0,0,0,0,"water_West Virginia",12872995,"USA","PCHES","root",2010,0,0
"water_Wisconsin","NA","NA","",2010,2938.41369,"","",NA,0,1,0,0,0,0,"water_Wisconsin",12872995,"USA","PCHES","root",2010,0,0
"water_Wyoming","NA","NA","",2010,163.85112,"","",NA,0,1,0,0,0,0,"water_Wyoming",12872995,"USA","PCHES","root",2010,0,0
"wetland_Alabama","NA","NA","",2010,1056.89295,"","",NA,0,1,0,0,0,0,"wetland_Alabama",12872995,"USA","PCHES","root",2010,0,0
"wetland_Arizona","NA","NA","",2010,124.60428,"","",NA,0,1,0,0,0,0,"wetland_Arizona",12872995,"USA","PCHES","root",2010,0,0
"wetland_Arkansas","NA","NA","",2010,1167.49395,"","",NA,0,1,0,0,0,0,"wetland_Arkansas",12872995,"USA","PCHES","root",2010,0,0
"wetland_California","NA","NA","",2010,348.45957,"","",NA,0,1,0,0,0,0,"wetland_California",12872995,"USA","PCHES","root",2010,0,0
"wetland_Colorado","NA","NA","",2010,414.93276,"","",NA,0,1,0,0,0,0,"wetland_Colorado",12872995,"USA","PCHES","root",2010,0,0
"wetland_Connecticut","NA","NA","",2010,116.74737,"","",NA,0,1,0,0,0,0,"wetland_Connecticut",12872995,"USA","PCHES","root",2010,0,0
"wetland_Delaware","NA","NA","",2010,122.91885,"","",NA,0,1,0,0,0,0,"wetland_Delaware",12872995,"USA","PCHES","root",2010,0,0
"wetland_District of Columbia","NA","NA","",2010,0.21501,"","",NA,0,1,0,0,0,0,"wetland_District of Columbia",12872995,"USA","PCHES","root",2010,0,0
"wetland_Florida","NA","NA","",2010,5275.83159,"","",NA,0,1,0,0,0,0,"wetland_Florida",12872995,"USA","PCHES","root",2010,0,0
"wetland_Georgia","NA","NA","",2010,2433.03894,"","",NA,0,1,0,0,0,0,"wetland_Georgia",12872995,"USA","PCHES","root",2010,0,0
"wetland_Idaho","NA","NA","",2010,195.56073,"","",NA,0,1,0,0,0,0,"wetland_Idaho",12872995,"USA","PCHES","root",2010,0,0
"wetland_Illinois","NA","NA","",2010,245.39256,"","",NA,0,1,0,0,0,0,"wetland_Illinois",12872995,"USA","PCHES","root",2010,0,0
"wetland_Indiana","NA","NA","",2010,141.88698,"","",NA,0,1,0,0,0,0,"wetland_Indiana",12872995,"USA","PCHES","root",2010,0,0
"wetland_Iowa","NA","NA","",2010,271.63872,"","",NA,0,1,0,0,0,0,"wetland_Iowa",12872995,"USA","PCHES","root",2010,0,0
"wetland_Kansas","NA","NA","",2010,184.73733,"","",NA,0,1,0,0,0,0,"wetland_Kansas",12872995,"USA","PCHES","root",2010,0,0
"wetland_Kentucky","NA","NA","",2010,110.23758,"","",NA,0,1,0,0,0,0,"wetland_Kentucky",12872995,"USA","PCHES","root",2010,0,0
"wetland_Louisiana","NA","NA","",2010,3643.73568,"","",NA,0,1,0,0,0,0,"wetland_Louisiana",12872995,"USA","PCHES","root",2010,0,0
"wetland_Maine","NA","NA","",2010,1030.83291,"","",NA,0,1,0,0,0,0,"wetland_Maine",12872995,"USA","PCHES","root",2010,0,0
"wetland_Maryland","NA","NA","",2010,333.87489,"","",NA,0,1,0,0,0,0,"wetland_Maryland",12872995,"USA","PCHES","root",2010,0,0
"wetland_Massachusetts","NA","NA","",2010,258.39396,"","",NA,0,1,0,0,0,0,"wetland_Massachusetts",12872995,"USA","PCHES","root",2010,0,0
"wetland_Michigan","NA","NA","",2010,2895.24348,"","",NA,0,1,0,0,0,0,"wetland_Michigan",12872995,"USA","PCHES","root",2010,0,0
"wetland_Minnesota","NA","NA","",2010,4158.3969,"","",NA,0,1,0,0,0,0,"wetland_Minnesota",12872995,"USA","PCHES","root",2010,0,0
"wetland_Mississippi","NA","NA","",2010,1792.15569,"","",NA,0,1,0,0,0,0,"wetland_Mississippi",12872995,"USA","PCHES","root",2010,0,0
"wetland_Missouri","NA","NA","",2010,371.19816,"","",NA,0,1,0,0,0,0,"wetland_Missouri",12872995,"USA","PCHES","root",2010,0,0
"wetland_Montana","NA","NA","",2010,602.15139,"","",NA,0,1,0,0,0,0,"wetland_Montana",12872995,"USA","PCHES","root",2010,0,0
"wetland_Nebraska","NA","NA","",2010,489.74229,"","",NA,0,1,0,0,0,0,"wetland_Nebraska",12872995,"USA","PCHES","root",2010,0,0
"wetland_Nevada","NA","NA","",2010,183.57903,"","",NA,0,1,0,0,0,0,"wetland_Nevada",12872995,"USA","PCHES","root",2010,0,0
"wetland_New Hampshire","NA","NA","",2010,153.99063,"","",NA,0,1,0,0,0,0,"wetland_New Hampshire",12872995,"USA","PCHES","root",2010,0,0
"wetland_New Jersey","NA","NA","",2010,422.12592,"","",NA,0,1,0,0,0,0,"wetland_New Jersey",12872995,"USA","PCHES","root",2010,0,0
"wetland_New Mexico","NA","NA","",2010,120.0834,"","",NA,0,1,0,0,0,0,"wetland_New Mexico",12872995,"USA","PCHES","root",2010,0,0
"wetland_New York","NA","NA","",2010,905.01921,"","",NA,0,1,0,0,0,0,"wetland_New York",12872995,"USA","PCHES","root",2010,0,0
"wetland_North Carolina","NA","NA","",2010,1893.26196,"","",NA,0,1,0,0,0,0,"wetland_North Carolina",12872995,"USA","PCHES","root",2010,0,0
"wetland_North Dakota","NA","NA","",2010,811.78749,"","",NA,0,1,0,0,0,0,"wetland_North Dakota",12872995,"USA","PCHES","root",2010,0,0
"wetland_Ohio","NA","NA","",2010,102.22155,"","",NA,0,1,0,0,0,0,"wetland_Ohio",12872995,"USA","PCHES","root",2010,0,0
"wetland_Oklahoma","NA","NA","",2010,107.07705,"","",NA,0,1,0,0,0,0,"wetland_Oklahoma",12872995,"USA","PCHES","root",2010,0,0
"wetland_Oregon","NA","NA","",2010,340.2189,"","",NA,0,1,0,0,0,0,"wetland_Oregon",12872995,"USA","PCHES","root",2010,0,0
"wetland_Pennsylvania","NA","NA","",2010,183.83013,"","",NA,0,1,0,0,0,0,"wetland_Pennsylvania",12872995,"USA","PCHES","root",2010,0,0
"wetland_Rhode Island","NA","NA","",2010,38.96055,"","",NA,0,1,0,0,0,0,"wetland_Rhode Island",12872995,"USA","PCHES","root",2010,0,0
"wetland_South Carolina","NA","NA","",2010,1800.85851,"","",NA,0,1,0,0,0,0,"wetland_South Carolina",12872995,"USA","PCHES","root",2010,0,0
"wetland_South Dakota","NA","NA","",2010,363.05208,"","",NA,0,1,0,0,0,0,"wetland_South Dakota",12872995,"USA","PCHES","root",2010,0,0
"wetland_Tennessee","NA","NA","",2010,322.20459,"","",NA,0,1,0,0,0,0,"wetland_Tennessee",12872995,"USA","PCHES","root",2010,0,0
"wetland_Texas","NA","NA","",2010,2568.08007,"","",NA,0,1,0,0,0,0,"wetland_Texas",12872995,"USA","PCHES","root",2010,0,0
"wetland_Utah","NA","NA","",2010,158.24772,"","",NA,0,1,0,0,0,0,"wetland_Utah",12872995,"USA","PCHES","root",2010,0,0
"wetland_Vermont","NA","NA","",2010,116.41833,"","",NA,0,1,0,0,0,0,"wetland_Vermont",12872995,"USA","PCHES","root",2010,0,0
"wetland_Virginia","NA","NA","",2010,567.91989,"","",NA,0,1,0,0,0,0,"wetland_Virginia",12872995,"USA","PCHES","root",2010,0,0
"wetland_Washington","NA","NA","",2010,330.38082,"","",NA,0,1,0,0,0,0,"wetland_Washington",12872995,"USA","PCHES","root",2010,0,0
"wetland_West Virginia","NA","NA","",2010,9.0063,"","",NA,0,1,0,0,0,0,"wetland_West Virginia",12872995,"USA","PCHES","root",2010,0,0
"wetland_Wisconsin","NA","NA","",2010,1989.25506,"","",NA,0,1,0,0,0,0,"wetland_Wisconsin",12872995,"USA","PCHES","root",2010,0,0
"wetland_Wyoming","NA","NA","",2010,469.93212,"","",NA,0,1,0,0,0,0,"wetland_Wyoming",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Alabama","AllForestLand_Alabama","NA","",2010,6775.63146,"","",NA,0,1,0,1.25,0,0,"forest_Alabama",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arizona","AllForestLand_Arizona","NA","",2010,4354.42896,"","",NA,0,1,0,1.25,0,0,"forest_Arizona",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arkansas","AllForestLand_Arkansas","NA","",2010,6115.02813,"","",NA,0,1,0,1.25,0,0,"forest_Arkansas",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_California","AllForestLand_California","NA","",2010,9551.17836,"","",NA,0,1,0,1.25,0,0,"forest_California",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Colorado","AllForestLand_Colorado","NA","",2010,7622.217,"","",NA,0,1,0,1.25,0,0,"forest_Colorado",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Connecticut","AllForestLand_Connecticut","NA","",2010,701.94339,"","",NA,0,1,0,1.25,0,0,"forest_Connecticut",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Delaware","AllForestLand_Delaware","NA","",2010,57.59217,"","",NA,0,1,0,1.25,0,0,"forest_Delaware",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","AllForestLand_District of Columbia","NA","",2010,1.6209,"","",NA,0,1,0,1.25,0,0,"forest_District of Columbia",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Florida","AllForestLand_Florida","NA","",2010,2511.54666,"","",NA,0,1,0,1.25,0,0,"forest_Florida",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Georgia","AllForestLand_Georgia","NA","",2010,6370.39989,"","",NA,0,1,0,1.25,0,0,"forest_Georgia",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Idaho","AllForestLand_Idaho","NA","",2010,6862.62465,"","",NA,0,1,0,1.25,0,0,"forest_Idaho",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Illinois","AllForestLand_Illinois","NA","",2010,2185.9686,"","",NA,0,1,0,1.25,0,0,"forest_Illinois",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Indiana","AllForestLand_Indiana","NA","",2010,2111.74587,"","",NA,0,1,0,1.25,0,0,"forest_Indiana",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Iowa","AllForestLand_Iowa","NA","",2010,1002.9177,"","",NA,0,1,0,1.25,0,0,"forest_Iowa",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Kansas","AllForestLand_Kansas","NA","",2010,781.99605,"","",NA,0,1,0,1.25,0,0,"forest_Kansas",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Kentucky","AllForestLand_Kentucky","NA","",2010,5424.09669,"","",NA,0,1,0,1.25,0,0,"forest_Kentucky",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Louisiana","AllForestLand_Louisiana","NA","",2010,2567.27745,"","",NA,0,1,0,1.25,0,0,"forest_Louisiana",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Maine","AllForestLand_Maine","NA","",2010,5631.32439,"","",NA,0,1,0,1.25,0,0,"forest_Maine",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Maryland","AllForestLand_Maryland","NA","",2010,838.77246,"","",NA,0,1,0,1.25,0,0,"forest_Maryland",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Massachusetts","AllForestLand_Massachusetts","NA","",2010,1051.79418,"","",NA,0,1,0,1.25,0,0,"forest_Massachusetts",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Michigan","AllForestLand_Michigan","NA","",2010,5344.72416,"","",NA,0,1,0,1.25,0,0,"forest_Michigan",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Minnesota","AllForestLand_Minnesota","NA","",2010,4308.34437,"","",NA,0,1,0,1.25,0,0,"forest_Minnesota",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Mississippi","AllForestLand_Mississippi","NA","",2010,4658.52762,"","",NA,0,1,0,1.25,0,0,"forest_Mississippi",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Missouri","AllForestLand_Missouri","NA","",2010,6606.18792,"","",NA,0,1,0,1.25,0,0,"forest_Missouri",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Montana","AllForestLand_Montana","NA","",2010,8117.64207,"","",NA,0,1,0,1.25,0,0,"forest_Montana",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nebraska","AllForestLand_Nebraska","NA","",2010,394.89291,"","",NA,0,1,0,1.25,0,0,"forest_Nebraska",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","AllForestLand_Nevada","NA","",2010,3100.6557,"","",NA,0,1,0,1.25,0,0,"forest_Nevada",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Hampshire","AllForestLand_New Hampshire","NA","",2010,1785.97305,"","",NA,0,1,0,1.25,0,0,"forest_New Hampshire",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Jersey","AllForestLand_New Jersey","NA","",2010,546.32664,"","",NA,0,1,0,1.25,0,0,"forest_New Jersey",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Mexico","AllForestLand_New Mexico","NA","",2010,5187.7782,"","",NA,0,1,0,1.25,0,0,"forest_New Mexico",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New York","AllForestLand_New York","NA","",2010,6820.23834,"","",NA,0,1,0,1.25,0,0,"forest_New York",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_North Carolina","AllForestLand_North Carolina","NA","",2010,5150.91582,"","",NA,0,1,0,1.25,0,0,"forest_North Carolina",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_North Dakota","AllForestLand_North Dakota","NA","",2010,315.54171,"","",NA,0,1,0,1.25,0,0,"forest_North Dakota",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Ohio","AllForestLand_Ohio","NA","",2010,3303.63675,"","",NA,0,1,0,1.25,0,0,"forest_Ohio",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Oklahoma","AllForestLand_Oklahoma","NA","",2010,3762.79992,"","",NA,0,1,0,1.25,0,0,"forest_Oklahoma",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Oregon","AllForestLand_Oregon","NA","",2010,8883.83934,"","",NA,0,1,0,1.25,0,0,"forest_Oregon",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Pennsylvania","AllForestLand_Pennsylvania","NA","",2010,6976.17036,"","",NA,0,1,0,1.25,0,0,"forest_Pennsylvania",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Rhode Island","AllForestLand_Rhode Island","NA","",2010,125.44146,"","",NA,0,1,0,1.25,0,0,"forest_Rhode Island",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_South Carolina","AllForestLand_South Carolina","NA","",2010,2841.62643,"","",NA,0,1,0,1.25,0,0,"forest_South Carolina",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_South Dakota","AllForestLand_South Dakota","NA","",2010,660.65211,"","",NA,0,1,0,1.25,0,0,"forest_South Dakota",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Tennessee","AllForestLand_Tennessee","NA","",2010,5432.96034,"","",NA,0,1,0,1.25,0,0,"forest_Tennessee",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Texas","AllForestLand_Texas","NA","",2010,7132.99662,"","",NA,0,1,0,1.25,0,0,"forest_Texas",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Utah","AllForestLand_Utah","NA","",2010,5415.75819,"","",NA,0,1,0,1.25,0,0,"forest_Utah",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Vermont","AllForestLand_Vermont","NA","",2010,1745.01846,"","",NA,0,1,0,1.25,0,0,"forest_Vermont",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Virginia","AllForestLand_Virginia","NA","",2010,5785.18605,"","",NA,0,1,0,1.25,0,0,"forest_Virginia",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Washington","AllForestLand_Washington","NA","",2010,7008.84081,"","",NA,0,1,0,1.25,0,0,"forest_Washington",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_West Virginia","AllForestLand_West Virginia","NA","",2010,5044.878,"","",NA,0,1,0,1.25,0,0,"forest_West Virginia",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Wisconsin","AllForestLand_Wisconsin","NA","",2010,5155.18731,"","",NA,0,1,0,1.25,0,0,"forest_Wisconsin",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Wyoming","AllForestLand_Wyoming","NA","",2010,3090.73131,"","",NA,0,1,0,1.25,0,0,"forest_Wyoming",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Alabama","NaturalLand_Alabama","NA","",2010,746.2004576375,"","",NA,0,1,0,1.25,0,0,"grass_Alabama",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arizona","NaturalLand_Arizona","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Arizona",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Arkansas","NaturalLand_Arkansas","NA","",2010,522.976314282,"","",NA,0,1,0,1.25,0,0,"grass_Arkansas",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_California","NaturalLand_California","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_California",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Colorado","NaturalLand_Colorado","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Colorado",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Connecticut","NaturalLand_Connecticut","NA","",2010,68.311002825,"","",NA,0,1,0,1.25,0,0,"grass_Connecticut",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Delaware","NaturalLand_Delaware","NA","",2010,36.5408608975,"","",NA,0,1,0,1.25,0,0,"grass_Delaware",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_District of Columbia","NaturalLand_District of Columbia","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_District of Columbia",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Florida","NaturalLand_Florida","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Florida",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Georgia","NaturalLand_Georgia","NA","",2010,1267.350542716,"","",NA,0,1,0,1.25,0,0,"grass_Georgia",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Idaho","NaturalLand_Idaho","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Idaho",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Illinois","NaturalLand_Illinois","NA","",2010,174.902816543,"","",NA,0,1,0,1.25,0,0,"grass_Illinois",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Indiana","NaturalLand_Indiana","NA","",2010,143.14878,"","",NA,0,1,0,1.25,0,0,"grass_Indiana",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Iowa","NaturalLand_Iowa","NA","",2010,783.052960846,"","",NA,0,1,0,1.25,0,0,"grass_Iowa",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Kansas","NaturalLand_Kansas","NA","",2010,4728.564909018,"","",NA,0,1,0,1.25,0,0,"grass_Kansas",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Kentucky","NaturalLand_Kentucky","NA","",2010,977.9849732665,"","",NA,0,1,0,1.25,0,0,"grass_Kentucky",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Louisiana","NaturalLand_Louisiana","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Louisiana",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Maine","NaturalLand_Maine","NA","",2010,160.838588869,"","",NA,0,1,0,1.25,0,0,"grass_Maine",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Maryland","NaturalLand_Maryland","NA","",2010,69.463031604,"","",NA,0,1,0,1.25,0,0,"grass_Maryland",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Massachusetts","NaturalLand_Massachusetts","NA","",2010,72.865560242,"","",NA,0,1,0,1.25,0,0,"grass_Massachusetts",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Michigan","NaturalLand_Michigan","NA","",2010,554.47182,"","",NA,0,1,0,1.25,0,0,"grass_Michigan",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Minnesota","NaturalLand_Minnesota","NA","",2010,559.36962,"","",NA,0,1,0,1.25,0,0,"grass_Minnesota",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Mississippi","NaturalLand_Mississippi","NA","",2010,344.354651618,"","",NA,0,1,0,1.25,0,0,"grass_Mississippi",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Missouri","NaturalLand_Missouri","NA","",2010,1408.825274088,"","",NA,0,1,0,1.25,0,0,"grass_Missouri",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Montana","NaturalLand_Montana","NA","",2010,465.930479003,"","",NA,0,1,0,1.25,0,0,"grass_Montana",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nebraska","NaturalLand_Nebraska","NA","",2010,3227.995972469,"","",NA,0,1,0,1.25,0,0,"grass_Nebraska",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Nevada","NaturalLand_Nevada","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Nevada",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Hampshire","NaturalLand_New Hampshire","NA","",2010,50.1567340025,"","",NA,0,1,0,1.25,0,0,"grass_New Hampshire",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Jersey","NaturalLand_New Jersey","NA","",2010,50.6921624475,"","",NA,0,1,0,1.25,0,0,"grass_New Jersey",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New Mexico","NaturalLand_New Mexico","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_New Mexico",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_New York","NaturalLand_New York","NA","",2010,608.1902884945,"","",NA,0,1,0,1.25,0,0,"grass_New York",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_North Carolina","NaturalLand_North Carolina","NA","",2010,1101.122281993,"","",NA,0,1,0,1.25,0,0,"grass_North Carolina",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_North Dakota","NaturalLand_North Dakota","NA","",2010,4422.506585153,"","",NA,0,1,0,1.25,0,0,"grass_North Dakota",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Ohio","NaturalLand_Ohio","NA","",2010,194.680719629,"","",NA,0,1,0,1.25,0,0,"grass_Ohio",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Oklahoma","NaturalLand_Oklahoma","NA","",2010,569.415567984501,"","",NA,0,1,0,1.25,0,0,"grass_Oklahoma",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Oregon","NaturalLand_Oregon","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Oregon",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Pennsylvania","NaturalLand_Pennsylvania","NA","",2010,888.051777488,"","",NA,0,1,0,1.25,0,0,"grass_Pennsylvania",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Rhode Island","NaturalLand_Rhode Island","NA","",2010,10.54171776,"","",NA,0,1,0,1.25,0,0,"grass_Rhode Island",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_South Carolina","NaturalLand_South Carolina","NA","",2010,677.6462349155,"","",NA,0,1,0,1.25,0,0,"grass_South Carolina",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_South Dakota","NaturalLand_South Dakota","NA","",2010,4308.969684434,"","",NA,0,1,0,1.25,0,0,"grass_South Dakota",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Tennessee","NaturalLand_Tennessee","NA","",2010,1124.1149648525,"","",NA,0,1,0,1.25,0,0,"grass_Tennessee",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Texas","NaturalLand_Texas","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Texas",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Utah","NaturalLand_Utah","NA","",2010,0,"","",NA,0,1,0,1.25,0,0,"grass_Utah",12872995,"USA","PCHES","root",2010,0,0
"AgroForestLand_Vermont","NaturalLand_Vermont","NA","",2010,115.0729140465,"","",NA,0,1,0,1.25,0,0,"grass_Vermont",12872995,"USA","PCHES","root",2010,0,0
